date_time,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weather_description,holiday,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Squall,Thunderstorm
2018-02-18 10:00:00,269.93,0.0,0.0,90.0,3505.0,haze,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-18 11:00:00,271.88,0.0,0.0,90.0,3826.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 12:00:00,273.94,0.0,0.0,90.0,4279.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 13:00:00,276.14,0.0,0.0,75.0,4388.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 14:00:00,277.41,0.0,0.0,90.0,4263.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 15:00:00,278.29,0.0,0.0,1.0,4343.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-18 16:00:00,278.55,0.0,0.0,90.0,4424.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 17:00:00,278.55,0.0,0.0,90.0,4136.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 18:00:00,277.82,0.0,0.0,1.0,3587.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-18 19:00:00,276.61,0.0,0.0,75.0,3038.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 20:00:00,275.73,0.0,0.0,1.0,2522.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-18 21:00:00,274.35,0.0,0.0,75.0,2044.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-18 22:00:00,272.96,0.0,0.0,1.0,1637.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-18 23:00:00,271.73,0.0,0.0,1.0,1152.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-19 00:00:00,270.73,0.0,0.0,20.0,623.0,few clouds,1,0,1,0,0,0,0,0,0,0,0,0
2018-02-19 01:00:00,270.01,0.0,0.0,1.0,360.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-19 02:00:00,269.99,0.0,0.0,75.0,281.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-19 03:00:00,269.28,0.0,0.0,90.0,340.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-19 04:00:00,268.95,0.0,0.0,90.0,781.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-19 05:00:00,268.28,0.0,0.0,90.0,2432.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-19 06:00:00,267.68,0.0,0.0,90.0,4228.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-19 07:00:00,267.02,0.0,0.0,90.0,4740.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-19 08:00:00,266.44,0.0,0.0,90.0,3905.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-19 09:00:00,266.42,0.0,0.0,90.0,3344.0,"haze,light intensity drizzle,light snow,mist",0,0,0,1,0,1,1,0,0,1,0,0
2018-02-19 10:00:00,266.69,0.0,0.0,90.0,3226.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 11:00:00,266.95,0.0,0.0,90.0,3239.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 12:00:00,267.15,0.0,0.0,90.0,3484.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 13:00:00,267.35,0.0,0.0,90.0,3450.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 14:00:00,267.43,0.0,0.0,90.0,3490.0,"haze,light snow,mist",0,0,0,0,0,1,1,0,0,1,0,0
2018-02-19 15:00:00,267.45,0.0,0.0,75.0,3426.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 16:00:00,267.65,0.0,0.0,90.0,3682.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 17:00:00,267.28,0.0,0.0,90.0,3585.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 18:00:00,267.08,0.0,0.0,90.0,2659.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 19:00:00,266.72,0.0,0.0,90.0,2087.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 20:00:00,266.58,0.0,0.0,90.0,1821.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 21:00:00,266.29,0.0,0.0,90.0,1593.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 22:00:00,266.22,0.0,0.0,90.0,1354.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-19 23:00:00,266.28,0.0,0.0,90.0,817.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-20 00:00:00,266.43,0.0,0.0,90.0,434.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 01:00:00,266.36,0.0,0.0,90.0,269.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 02:00:00,266.36,0.0,0.0,90.0,234.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 03:00:00,266.48,0.0,0.0,90.0,342.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 04:00:00,266.62,0.0,0.0,90.0,825.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 05:00:00,266.5,0.0,0.0,90.0,2690.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 06:00:00,266.53,0.0,0.0,90.0,4705.0,"mist,snow",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 07:00:00,266.29,0.0,0.0,90.0,4844.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 08:00:00,266.15,0.0,0.0,90.0,4738.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-20 09:00:00,265.81,0.0,0.0,90.0,4707.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 10:00:00,265.49,0.0,0.0,90.0,4062.0,"light snow,mist,shower drizzle",0,0,0,1,0,0,1,0,0,1,0,0
2018-02-20 11:00:00,265.75,0.0,0.0,90.0,4058.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-20 12:00:00,265.95,0.0,0.0,90.0,4407.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-20 13:00:00,265.79,0.0,0.0,90.0,4439.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-20 14:00:00,266.35,0.0,0.0,90.0,4786.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-20 15:00:00,266.35,0.0,0.0,90.0,5620.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 16:00:00,266.43,0.0,0.0,75.0,6471.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 17:00:00,266.01,0.0,0.0,40.0,5888.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-20 18:00:00,265.96,0.0,0.0,40.0,4226.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-20 19:00:00,263.76,0.0,0.0,40.0,3012.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 20:00:00,262.61,0.0,0.0,40.0,2601.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 21:00:00,262.08,0.0,0.0,5.0,2591.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-20 22:00:00,260.88,0.0,0.0,40.0,1592.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-20 23:00:00,260.55,0.0,0.0,1.0,965.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 00:00:00,260.15,0.0,0.0,1.0,516.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 01:00:00,259.02,0.0,0.0,20.0,359.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-21 02:00:00,258.42,0.0,0.0,1.0,237.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 03:00:00,257.75,0.0,0.0,1.0,354.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 04:00:00,257.08,0.0,0.0,1.0,886.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 05:00:00,256.55,0.0,0.0,1.0,2858.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 06:00:00,256.28,0.0,0.0,1.0,5569.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 07:00:00,255.72,0.0,0.0,5.0,6045.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 08:00:00,255.55,0.0,0.0,5.0,5638.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 09:00:00,256.86,0.0,0.0,1.0,5062.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 10:00:00,258.79,0.0,0.0,1.0,4553.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 11:00:00,261.15,0.0,0.0,1.0,4837.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 12:00:00,263.43,0.0,0.0,1.0,5091.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 13:00:00,264.65,0.0,0.0,40.0,4632.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-21 14:00:00,265.15,0.0,0.0,1.0,5130.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 15:00:00,265.95,0.0,0.0,40.0,5364.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-21 16:00:00,266.01,0.0,0.0,40.0,6795.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-21 17:00:00,266.08,0.0,0.0,1.0,6282.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 18:00:00,265.82,0.0,0.0,1.0,4583.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 19:00:00,263.42,0.0,0.0,40.0,3356.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-21 20:00:00,262.08,0.0,0.0,40.0,2959.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-21 21:00:00,261.55,0.0,0.0,1.0,2471.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 22:00:00,259.94,0.0,0.0,1.0,1749.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-21 23:00:00,259.77,0.0,0.0,1.0,1029.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 00:00:00,258.81,0.0,0.0,1.0,528.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 01:00:00,257.82,0.0,0.0,1.0,338.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 02:00:00,257.15,0.0,0.0,1.0,245.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 03:00:00,256.22,0.0,0.0,1.0,339.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 04:00:00,256.22,0.0,0.0,1.0,853.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 05:00:00,256.21,0.0,0.0,1.0,2854.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 06:00:00,257.28,0.0,0.0,1.0,5466.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 07:00:00,259.08,0.0,0.0,1.0,6559.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-22 08:00:00,260.22,0.0,0.0,75.0,5837.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 09:00:00,261.93,0.0,0.0,75.0,5428.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 10:00:00,264.64,0.0,0.0,90.0,4827.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 11:00:00,266.86,0.0,0.0,90.0,5108.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 12:00:00,267.81,0.0,0.0,90.0,4980.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 13:00:00,268.95,0.0,0.0,90.0,5174.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 14:00:00,270.22,0.0,0.0,90.0,5353.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 15:00:00,271.15,0.0,0.0,90.0,6263.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 16:00:00,271.35,0.0,0.0,90.0,6902.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-22 17:00:00,271.49,0.0,0.0,90.0,5900.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-22 18:00:00,271.33,0.0,0.0,90.0,4514.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-22 19:00:00,270.92,0.0,0.0,90.0,3048.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-22 20:00:00,270.02,0.0,0.0,90.0,2736.0,"mist,snow",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-22 21:00:00,269.86,0.0,0.0,90.0,2247.0,"mist,snow",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-22 22:00:00,269.86,0.0,0.0,90.0,1905.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-22 23:00:00,270.02,0.0,0.0,90.0,1372.0,"fog,heavy snow,mist",0,0,0,0,1,0,1,0,0,1,0,0
2018-02-23 00:00:00,269.86,0.0,0.0,90.0,632.0,"fog,heavy snow,mist",0,0,0,0,1,0,1,0,0,1,0,0
2018-02-23 01:00:00,269.79,0.0,0.0,90.0,390.0,"fog,heavy snow,mist",0,0,0,0,1,0,1,0,0,1,0,0
2018-02-23 02:00:00,269.79,0.0,0.0,90.0,309.0,"mist,snow",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-23 03:00:00,269.79,0.0,0.0,90.0,368.0,"mist,snow",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-23 04:00:00,270.08,0.0,0.0,90.0,830.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-23 05:00:00,270.01,0.0,0.0,90.0,2451.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-23 06:00:00,270.22,0.0,0.0,90.0,4627.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-23 07:00:00,270.22,0.0,0.0,90.0,5240.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-23 08:00:00,270.08,0.0,0.0,90.0,4595.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-23 09:00:00,270.28,0.0,0.0,90.0,4413.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-23 10:00:00,270.22,0.0,0.0,75.0,4140.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-23 11:00:00,271.15,0.0,0.0,90.0,4183.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-23 12:00:00,271.35,0.0,0.0,75.0,4732.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-23 13:00:00,271.62,0.0,0.0,40.0,4786.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-23 14:00:00,272.51,0.0,0.0,1.0,5131.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-23 15:00:00,272.72,0.0,0.0,20.0,5631.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-23 16:00:00,272.62,0.0,0.0,5.0,6368.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-23 17:00:00,272.43,0.0,0.0,20.0,5681.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-23 18:00:00,271.44,0.0,0.0,5.0,4876.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-23 19:00:00,269.44,0.0,0.0,5.0,3751.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-23 20:00:00,268.15,0.0,0.0,5.0,3124.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-23 21:00:00,266.68,0.0,0.0,5.0,3015.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-23 22:00:00,265.72,0.0,0.0,1.0,2528.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-23 23:00:00,264.29,0.0,0.0,1.0,2105.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
2018-02-24 00:00:00,263.01,0.0,0.0,1.0,1043.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
2018-02-24 01:00:00,261.15,0.0,0.0,1.0,712.0,"haze,mist",0,0,0,0,0,1,1,0,0,0,0,0
2018-02-24 02:00:00,259.41,0.0,0.0,1.0,490.0,"fog,haze,mist",0,0,0,0,1,1,1,0,0,0,0,0
2018-02-24 03:00:00,257.42,0.0,0.0,40.0,425.0,"fog,haze,mist",0,0,0,0,1,1,1,0,0,0,0,0
2018-02-24 04:00:00,256.76,0.0,0.0,1.0,404.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
2018-02-24 05:00:00,255.92999999999998,0.0,0.0,1.0,676.0,"fog,haze,mist",0,0,0,0,1,1,1,0,0,0,0,0
2018-02-24 06:00:00,255.38,0.0,0.0,1.0,1119.0,"fog,haze,mist",0,0,0,0,1,1,1,0,0,0,0,0
2018-02-24 07:00:00,256.21,0.0,0.0,90.0,1836.0,"fog,haze,light snow,mist",0,0,0,0,1,1,1,0,0,1,0,0
2018-02-24 08:00:00,257.44,0.0,0.0,1.0,3018.0,"fog,haze,light snow,mist",0,0,0,0,1,1,1,0,0,1,0,0
2018-02-24 09:00:00,259.9,0.0,0.0,75.0,3753.0,"fog,mist,snow",0,0,0,0,1,0,1,0,0,1,0,0
2018-02-24 10:00:00,263.3,0.0,0.0,1.0,4373.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-24 11:00:00,265.99,0.0,0.0,90.0,4487.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-24 12:00:00,267.45,0.0,0.0,75.0,4938.0,"haze,mist",0,0,0,0,0,1,1,0,0,0,0,0
2018-02-24 13:00:00,269.53,0.0,0.0,75.0,4744.0,"haze,mist",0,0,0,0,0,1,1,0,0,0,0,0
2018-02-24 14:00:00,270.36,0.0,0.0,90.0,4831.0,haze,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-24 15:00:00,270.75,0.0,0.0,90.0,3660.0,"haze,mist,snow",0,0,0,0,0,1,1,0,0,1,0,0
2018-02-24 16:00:00,270.55,0.0,0.0,90.0,3247.0,"fog,snow",0,0,0,0,1,0,0,0,0,1,0,0
2018-02-24 17:00:00,270.55,0.0,0.0,90.0,2709.0,"fog,snow",0,0,0,0,1,0,0,0,0,1,0,0
2018-02-24 18:00:00,271.02,0.0,0.0,90.0,2677.0,"fog,heavy snow",0,0,0,0,1,0,0,0,0,1,0,0
2018-02-24 19:00:00,271.02,0.0,0.0,90.0,2338.0,"fog,heavy snow,mist",0,0,0,0,1,0,1,0,0,1,0,0
2018-02-24 20:00:00,271.35,0.0,0.0,90.0,1520.0,"fog,heavy snow",0,0,0,0,1,0,0,0,0,1,0,0
2018-02-24 21:00:00,271.48,0.0,0.0,90.0,1686.0,"fog,mist,snow",0,0,0,0,1,0,1,0,0,1,0,0
2018-02-24 22:00:00,271.42,0.0,0.0,90.0,1786.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-24 23:00:00,271.44,0.0,0.0,90.0,1162.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-25 00:00:00,269.82,0.0,0.0,90.0,779.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-25 01:00:00,267.84,0.0,0.0,90.0,510.0,"light snow,mist",0,0,0,0,0,0,1,0,0,1,0,0
2018-02-25 02:00:00,267.49,0.0,0.0,90.0,381.0,"haze,light snow,mist",0,0,0,0,0,1,1,0,0,1,0,0
2018-02-25 03:00:00,265.94,0.0,0.0,90.0,254.0,"haze,light snow,mist",0,0,0,0,0,1,1,0,0,1,0,0
2018-02-25 04:00:00,265.51,0.0,0.0,90.0,251.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-25 05:00:00,265.22,0.0,0.0,90.0,407.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-25 06:00:00,265.38,0.0,0.0,90.0,723.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-25 07:00:00,265.58,0.0,0.0,90.0,947.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-25 08:00:00,264.75,0.0,0.0,90.0,1343.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-25 09:00:00,264.82,0.0,0.0,1.0,2014.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 10:00:00,265.55,0.0,0.0,1.0,2598.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-25 11:00:00,266.61,0.0,0.0,40.0,3073.0,light snow,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-25 12:00:00,267.88,0.0,0.0,40.0,3719.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-25 13:00:00,269.65,0.0,0.0,75.0,3840.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-25 14:00:00,270.28,0.0,0.0,90.0,3865.0,haze,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-25 15:00:00,271.08,0.0,0.0,90.0,3974.0,overcast clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-25 16:00:00,271.61,0.0,0.0,75.0,4262.0,broken clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-25 17:00:00,271.69,0.0,0.0,1.0,4131.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 18:00:00,271.36,0.0,0.0,5.0,3759.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 19:00:00,270.51,0.0,0.0,5.0,2950.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 20:00:00,269.48,0.0,0.0,5.0,2604.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 21:00:00,268.79,0.0,0.0,5.0,2507.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 22:00:00,267.61,0.0,0.0,1.0,3097.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-25 23:00:00,266.95,0.0,0.0,1.0,1239.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 00:00:00,266.22,0.0,0.0,1.0,517.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 01:00:00,265.51,0.0,0.0,1.0,348.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 02:00:00,264.28,0.0,0.0,1.0,267.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 03:00:00,263.79,0.0,0.0,1.0,336.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-26 04:00:00,263.62,0.0,0.0,1.0,902.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 05:00:00,263.15,0.0,0.0,1.0,2665.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 06:00:00,263.15,0.0,0.0,1.0,5186.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 07:00:00,263.58,0.0,0.0,1.0,6034.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 08:00:00,263.91,0.0,0.0,5.0,5602.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 09:00:00,265.37,0.0,0.0,1.0,5033.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 10:00:00,270.0,0.0,0.0,20.0,4472.0,few clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-26 11:00:00,271.28,0.0,0.0,1.0,4371.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 12:00:00,273.86,0.0,0.0,1.0,4532.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 13:00:00,275.86,0.0,0.0,1.0,4602.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 14:00:00,277.08,0.0,0.0,40.0,4875.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-26 15:00:00,277.68,0.0,0.0,40.0,5389.0,scattered clouds,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-26 16:00:00,278.15,0.0,0.0,1.0,6370.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 17:00:00,277.95,0.0,0.0,5.0,5920.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 18:00:00,276.54,0.0,0.0,1.0,4442.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 19:00:00,275.02,0.0,0.0,5.0,3086.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 20:00:00,274.58,0.0,0.0,5.0,2642.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 21:00:00,274.22,0.0,0.0,1.0,2197.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 22:00:00,273.58,0.0,0.0,1.0,1528.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-26 23:00:00,272.58,0.0,0.0,1.0,1008.0,sky is clear,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-27 00:00:00,270.37,0.0,0.0,1.0,529.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-27 01:00:00,270.08,0.0,0.0,1.0,329.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-27 02:00:00,268.64,0.0,0.0,1.0,255.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-27 03:00:00,268.79,0.0,0.0,1.0,370.0,mist,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-27 04:00:00,268.35,0.0,0.0,1.0,878.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
2018-02-27 05:00:00,267.28,0.0,0.0,90.0,2884.0,"fog,haze,mist",0,0,0,0,1,1,1,0,0,0,0,0
2018-02-27 06:00:00,266.68,0.0,0.0,90.0,5418.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
2018-02-27 07:00:00,264.93,0.0,0.0,1.0,6318.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
2018-02-27 08:00:00,264.71,0.0,0.0,90.0,5876.0,"fog,mist",0,0,0,0,1,0,1,0,0,0,0,0
